ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
95501,2,2023,Gas- Residential,N,"9,322","584,257",63
95501,3,2023,Gas- Residential,N,"9,331","626,748",67
95503,1,2023,Gas- Residential,N,"8,842","630,149",71
95503,2,2023,Gas- Residential,N,"8,833","627,097",71
95503,3,2023,Gas- Residential,N,"8,836","659,121",75
95519,1,2023,Gas- Residential,Y,"6,224","389,947",63
95519,2,2023,Gas- Residential,Y,"6,230","393,157",63
95519,3,2023,Gas- Residential,Y,"6,249","412,783",66
95521,1,2023,Gas- Residential,Y,"6,933","406,898",59
95521,2,2023,Gas- Residential,Y,"6,928","402,789",58
95521,3,2023,Gas- Residential,Y,"6,934","426,267",61
95524,1,2023,Gas- Residential,N,508,"47,159",93
95524,2,2023,Gas- Residential,N,509,"45,536",89
95524,3,2023,Gas- Residential,N,509,"47,794",94
95525,1,2023,Gas- Residential,N,598,"35,789",60
95525,2,2023,Gas- Residential,N,598,"35,776",60
95525,3,2023,Gas- Residential,N,599,"37,512",63
95526,1,2023,Gas- Residential,Y,0,0,
95526,2,2023,Gas- Residential,Y,0,0,
95526,3,2023,Gas- Residential,Y,0,0,
95528,1,2023,Gas- Residential,Y,269,"16,743",62
95528,2,2023,Gas- Residential,Y,270,"16,071",60
95528,3,2023,Gas- Residential,Y,267,"17,029",64
95537,1,2023,Gas- Residential,N,140,"7,990",57
95537,2,2023,Gas- Residential,N,141,"12,117",86
95537,3,2023,Gas- Residential,N,143,"13,140",92
95540,1,2023,Gas- Residential,N,"4,953","335,038",68
95540,2,2023,Gas- Residential,N,"4,947","313,348",63
95540,3,2023,Gas- Residential,N,"4,948","341,466",69
95547,1,2023,Gas- Residential,N,291,"19,501",67
95547,2,2023,Gas- Residential,N,289,"17,853",62
95547,3,2023,Gas- Residential,N,291,"19,510",67
95549,1,2023,Gas- Residential,Y,0,0,
95549,2,2023,Gas- Residential,Y,0,0,
95549,3,2023,Gas- Residential,Y,0,0,
95551,1,2023,Gas- Residential,N,389,"24,886",64
95551,2,2023,Gas- Residential,N,391,"23,617",60
95551,3,2023,Gas- Residential,N,391,"26,032",67
95552,1,2023,Gas- Residential,Y,0,0,
95552,2,2023,Gas- Residential,Y,0,0,
95552,3,2023,Gas- Residential,Y,0,0,
95562,1,2023,Gas- Residential,N,"1,218","67,807",56
95562,2,2023,Gas- Residential,N,"1,198","65,409",55
95562,3,2023,Gas- Residential,N,"1,199","69,586",58
95564,1,2023,Gas- Residential,Y,0,0,
95564,2,2023,Gas- Residential,Y,0,0,
95564,3,2023,Gas- Residential,Y,0,0,
95565,1,2023,Gas- Residential,N,235,"13,830",59
95565,2,2023,Gas- Residential,N,235,"13,285",57
95565,3,2023,Gas- Residential,N,233,"14,341",62
95570,1,2023,Gas- Residential,Y,0,0,
95570,2,2023,Gas- Residential,Y,0,0,
95570,3,2023,Gas- Residential,Y,0,0,
95602,1,2023,Gas- Residential,N,"1,623","147,148",91
95602,2,2023,Gas- Residential,N,"1,621","129,317",80
95602,3,2023,Gas- Residential,N,"1,623","125,162",77
95603,1,2023,Gas- Residential,N,"8,814","803,733",91
95603,2,2023,Gas- Residential,N,"8,824","734,910",83
95603,3,2023,Gas- Residential,N,"8,821","721,526",82
95605,1,2023,Gas- Residential,N,"4,535","278,855",61
95605,2,2023,Gas- Residential,N,"4,528","254,536",56
95605,3,2023,Gas- Residential,N,"4,535","247,101",54
95607,1,2023,Gas- Residential,Y,0,0,
95607,2,2023,Gas- Residential,Y,0,0,
95607,3,2023,Gas- Residential,Y,0,0,
95608,1,2023,Gas- Residential,N,"19,899","1,792,881",90
95608,2,2023,Gas- Residential,N,"19,912","1,669,355",84
95608,3,2023,Gas- Residential,N,"19,919","1,477,105",74
95610,1,2023,Gas- Residential,N,"13,314","965,335",73
95610,2,2023,Gas- Residential,N,"13,309","895,664",67
95610,3,2023,Gas- Residential,N,"13,311","808,031",61
95612,1,2023,Gas- Residential,N,152,"12,988",85
95612,2,2023,Gas- Residential,N,152,"12,228",80
95612,3,2023,Gas- Residential,N,151,"10,651",71
95616,1,2023,Gas- Residential,N,"15,028","1,014,858",68
95616,2,2023,Gas- Residential,N,"15,050","939,310",62
95616,3,2023,Gas- Residential,N,"15,039","840,511",56
95618,1,2023,Gas- Residential,N,"9,239","654,690",71
95618,2,2023,Gas- Residential,N,"9,243","578,882",63
95618,3,2023,Gas- Residential,N,"9,239","516,006",56
95620,1,2023,Gas- Residential,N,"6,791","488,519",72
95620,2,2023,Gas- Residential,N,"6,804","435,209",64
95620,3,2023,Gas- Residential,N,"6,823","403,106",59
95621,1,2023,Gas- Residential,N,"12,425","897,410",72
95621,2,2023,Gas- Residential,N,"12,437","812,260",65
95621,3,2023,Gas- Residential,N,"12,446","716,355",58
95624,1,2023,Gas- Residential,N,"17,230","1,453,186",84
95624,2,2023,Gas- Residential,N,"17,254","1,342,815",78
95624,3,2023,Gas- Residential,N,"17,257","1,159,060",67
95626,1,2023,Gas- Residential,N,823,"58,867",72
95626,2,2023,Gas- Residential,N,826,"55,268",67
95626,3,2023,Gas- Residential,N,828,"48,803",59
95627,1,2023,Gas- Residential,Y,906,"60,356",67
95627,2,2023,Gas- Residential,Y,916,"55,675",61
95627,3,2023,Gas- Residential,Y,922,"51,247",56
95628,1,2023,Gas- Residential,N,"14,616","1,405,129",96
95628,2,2023,Gas- Residential,N,"14,649","1,292,878",88
95628,3,2023,Gas- Residential,N,"14,649","1,154,469",79
95630,1,2023,Gas- Residential,N,"29,084","2,399,818",83
95630,2,2023,Gas- Residential,N,"29,125","2,191,527",75
95630,3,2023,Gas- Residential,N,"29,222","2,009,283",69
95632,1,2023,Gas- Residential,N,"7,397","563,153",76
95632,2,2023,Gas- Residential,N,"7,403","523,491",71
95632,3,2023,Gas- Residential,N,"7,413","462,991",62
95634,1,2023,Gas- Residential,Y,0,0,
95634,2,2023,Gas- Residential,Y,0,0,
95634,3,2023,Gas- Residential,Y,0,0,
95640,1,2023,Gas- Residential,N,"2,116","152,253",72
95640,2,2023,Gas- Residential,N,"2,120","148,350",70
95640,3,2023,Gas- Residential,N,"2,122","130,409",61
95641,1,2023,Gas- Residential,Y,391,"22,996",59
95641,2,2023,Gas- Residential,Y,395,"21,195",54
95641,3,2023,Gas- Residential,Y,394,"18,520",47
95642,1,2023,Gas- Residential,N,"2,068","158,674",77
95642,2,2023,Gas- Residential,N,"2,070","147,588",71
95642,3,2023,Gas- Residential,N,"2,064","134,775",65
95648,1,2023,Gas- Residential,N,"20,748","1,711,060",82
95648,2,2023,Gas- Residential,N,"20,818","1,574,745",76
95648,3,2023,Gas- Residential,N,"20,921","1,439,541",69
95650,1,2023,Gas- Residential,N,"2,455","247,876",101
95650,2,2023,Gas- Residential,N,"2,457","233,094",95
95650,3,2023,Gas- Residential,N,"2,461","208,143",85
95652,1,2023,Gas- Residential,N,225,"14,266",63
95652,2,2023,Gas- Residential,N,226,"13,122",58
95652,3,2023,Gas- Residential,N,223,"11,966",54
95658,1,2023,Gas- Residential,N,224,"29,822",133
95658,2,2023,Gas- Residential,N,227,"27,820",123
95658,3,2023,Gas- Residential,N,228,"26,108",115
95660,1,2023,Gas- Residential,N,"8,611","609,817",71
95660,2,2023,Gas- Residential,N,"8,617","564,983",66
95660,3,2023,Gas- Residential,N,"8,620","524,455",61
95661,1,2023,Gas- Residential,N,"11,132","959,391",86
95661,2,2023,Gas- Residential,N,"11,122","878,160",79
95661,3,2023,Gas- Residential,N,"11,119","787,406",71
95662,1,2023,Gas- Residential,N,"9,657","835,667",87
95662,2,2023,Gas- Residential,N,"9,657","787,066",82
95662,3,2023,Gas- Residential,N,"9,664","698,691",72
95663,1,2023,Gas- Residential,N,287,"23,226",81
95663,2,2023,Gas- Residential,N,287,"21,235",74
95663,3,2023,Gas- Residential,N,285,"19,517",68
95670,1,2023,Gas- Residential,N,"18,803","1,346,002",72
95670,2,2023,Gas- Residential,N,"18,824","1,267,145",67
95670,3,2023,Gas- Residential,N,"18,836","1,120,570",59
95673,1,2023,Gas- Residential,N,"4,148","305,152",74
95673,2,2023,Gas- Residential,N,"4,159","284,306",68
95673,3,2023,Gas- Residential,N,"4,158","256,274",62
95677,1,2023,Gas- Residential,N,"10,229","817,011",80
95677,2,2023,Gas- Residential,N,"10,244","770,365",75
95677,3,2023,Gas- Residential,N,"10,276","674,394",66
95678,1,2023,Gas- Residential,N,"15,826","1,126,368",71
95678,2,2023,Gas- Residential,N,"15,844","1,044,975",66
95678,3,2023,Gas- Residential,N,"15,840","930,322",59
95681,1,2023,Gas- Residential,N,203,"12,418",61
95681,2,2023,Gas- Residential,N,203,"11,347",56
95681,3,2023,Gas- Residential,N,203,"10,280",51
95682,1,2023,Gas- Residential,Y,0,0,
95682,2,2023,Gas- Residential,Y,0,0,
95682,3,2023,Gas- Residential,Y,0,0,
95685,1,2023,Gas- Residential,N,"1,100","83,964",76
95685,2,2023,Gas- Residential,N,"1,103","79,360",72
95685,3,2023,Gas- Residential,N,"1,103","73,858",67
95686,1,2023,Gas- Residential,N,294,"18,123",62
95686,2,2023,Gas- Residential,N,294,"17,596",60
95686,3,2023,Gas- Residential,N,294,"15,290",52
95687,1,2023,Gas- Residential,N,"23,047","1,530,070",66
95687,2,2023,Gas- Residential,N,"23,050","1,376,039",60
95687,3,2023,Gas- Residential,N,"23,084","1,310,025",57
95688,1,2023,Gas- Residential,N,"11,862","866,526",73
95688,2,2023,Gas- Residential,N,"11,868","769,306",65
95688,3,2023,Gas- Residential,N,"11,867","746,672",63
95690,1,2023,Gas- Residential,Y,0,0,
95690,2,2023,Gas- Residential,Y,0,0,
95690,3,2023,Gas- Residential,Y,0,0,
95691,1,2023,Gas- Residential,N,"12,335","922,311",75
95691,2,2023,Gas- Residential,N,"12,344","848,366",69
95691,3,2023,Gas- Residential,N,"12,356","781,369",63
95692,1,2023,Gas- Residential,N,"1,351","94,466",70
95692,2,2023,Gas- Residential,N,"1,355","98,057",72
95692,3,2023,Gas- Residential,N,"1,359","76,187",56
95694,1,2023,Gas- Residential,N,"2,641","174,055",66
95694,2,2023,Gas- Residential,N,"2,644","162,749",62
95694,3,2023,Gas- Residential,N,"2,646","144,338",55
95695,1,2023,Gas- Residential,N,"11,721","902,669",77
95695,2,2023,Gas- Residential,N,"11,736","803,213",68
95695,3,2023,Gas- Residential,N,"11,760","734,235",62
95697,1,2023,Gas- Residential,N,131,"10,205",78
95697,2,2023,Gas- Residential,N,131,"11,271",86
95697,3,2023,Gas- Residential,N,130,"20,937",161
95698,1,2023,Gas- Residential,Y,0,0,
95698,2,2023,Gas- Residential,Y,0,0,
95698,3,2023,Gas- Residential,Y,0,0,
95722,1,2023,Gas- Residential,Y,254,"50,689",200
95722,2,2023,Gas- Residential,Y,255,"46,487",182
95722,3,2023,Gas- Residential,Y,256,"48,515",190
95742,1,2023,Gas- Residential,N,"5,919","475,939",80
95742,2,2023,Gas- Residential,N,"5,936","437,502",74
95742,3,2023,Gas- Residential,N,"5,961","392,151",66
95746,1,2023,Gas- Residential,N,"7,217","1,005,921",139
95746,2,2023,Gas- Residential,N,"7,223","937,495",130
95746,3,2023,Gas- Residential,N,"7,224","825,810",114
95747,1,2023,Gas- Residential,N,"29,473","2,520,316",86
95747,2,2023,Gas- Residential,N,"29,588","2,323,340",79
95747,3,2023,Gas- Residential,N,"29,749","2,061,910",69
95757,1,2023,Gas- Residential,N,"16,001","1,309,874",82
95757,2,2023,Gas- Residential,N,"16,028","1,223,458",76
95757,3,2023,Gas- Residential,N,"16,086","1,055,627",66
95758,1,2023,Gas- Residential,N,"21,291","1,672,369",79
95758,2,2023,Gas- Residential,N,"21,303","1,518,549",71
95758,3,2023,Gas- Residential,N,"21,315","1,333,478",63
95762,1,2023,Gas- Residential,Y,"15,431","1,778,807",115
95762,2,2023,Gas- Residential,Y,"15,438","1,619,592",105
95762,3,2023,Gas- Residential,Y,"15,455","1,517,997",98
95765,1,2023,Gas- Residential,N,"14,775","1,230,912",83
95765,2,2023,Gas- Residential,N,"14,784","1,115,899",75
95765,3,2023,Gas- Residential,N,"14,820","1,009,151",68
95776,1,2023,Gas- Residential,N,"8,372","579,953",69
95776,2,2023,Gas- Residential,N,"8,373","514,170",61
95776,3,2023,Gas- Residential,N,"8,374","478,409",57
95811,1,2023,Gas- Residential,N,"2,372","104,260",44
95811,2,2023,Gas- Residential,N,"2,386","95,903",40
95811,3,2023,Gas- Residential,N,"2,376","86,225",36
95814,1,2023,Gas- Residential,N,"1,936","143,799",74
95814,2,2023,Gas- Residential,N,"1,937","131,240",68
95814,3,2023,Gas- Residential,N,"1,955","135,113",69
95815,1,2023,Gas- Residential,N,"7,225","458,562",63
95815,2,2023,Gas- Residential,N,"7,224","421,232",58
95815,3,2023,Gas- Residential,N,"7,213","387,865",54
95816,1,2023,Gas- Residential,N,"7,808","476,729",61
95816,2,2023,Gas- Residential,N,"7,790","432,810",56
95816,3,2023,Gas- Residential,N,"7,809","405,493",52
95817,1,2023,Gas- Residential,N,"5,055","342,790",68
95817,2,2023,Gas- Residential,N,"5,049","292,070",58
95817,3,2023,Gas- Residential,N,"5,041","263,405",52
95818,1,2023,Gas- Residential,N,"9,507","683,552",72
95818,2,2023,Gas- Residential,N,"9,502","644,766",68
95818,3,2023,Gas- Residential,N,"9,504","552,957",58
95819,1,2023,Gas- Residential,N,"7,485","654,307",87
95819,2,2023,Gas- Residential,N,"7,502","608,606",81
95819,3,2023,Gas- Residential,N,"7,512","536,613",71
95820,1,2023,Gas- Residential,N,"11,624","805,928",69
95820,2,2023,Gas- Residential,N,"11,611","753,651",65
95820,3,2023,Gas- Residential,N,"11,605","676,472",58
95821,1,2023,Gas- Residential,N,"11,877","940,944",79
95821,2,2023,Gas- Residential,N,"11,865","898,682",76
95821,3,2023,Gas- Residential,N,"11,862","797,236",67
95822,1,2023,Gas- Residential,N,"13,931","1,202,023",86
95822,2,2023,Gas- Residential,N,"13,911","1,122,909",81
95822,3,2023,Gas- Residential,N,"13,923","988,156",71
95823,1,2023,Gas- Residential,N,"17,882","1,288,211",72
95823,2,2023,Gas- Residential,N,"17,898","1,181,568",66
95823,3,2023,Gas- Residential,N,"17,925","1,073,091",60
95824,1,2023,Gas- Residential,N,"7,244","485,850",67
95824,2,2023,Gas- Residential,N,"7,249","437,862",60
95824,3,2023,Gas- Residential,N,"7,254","403,423",56
95825,1,2023,Gas- Residential,N,"7,838","563,093",72
95825,2,2023,Gas- Residential,N,"7,854","523,752",67
95825,3,2023,Gas- Residential,N,"7,851","489,024",62
95826,1,2023,Gas- Residential,N,"11,649","808,074",69
95826,2,2023,Gas- Residential,N,"11,661","772,181",66
95826,3,2023,Gas- Residential,N,"11,644","681,275",59
95827,1,2023,Gas- Residential,N,"4,025","331,037",82
95827,2,2023,Gas- Residential,N,"4,022","308,132",77
95827,3,2023,Gas- Residential,N,"4,031","282,728",70
95828,1,2023,Gas- Residential,N,"14,270","1,049,946",74
95828,2,2023,Gas- Residential,N,"14,287","957,594",67
95828,3,2023,Gas- Residential,N,"14,290","850,030",59
95829,1,2023,Gas- Residential,Y,"9,218","773,610",84
95829,2,2023,Gas- Residential,Y,"9,228","725,761",79
95829,3,2023,Gas- Residential,Y,"9,238","635,669",69
95830,1,2023,Gas- Residential,Y,0,0,
95830,2,2023,Gas- Residential,Y,0,0,
95830,3,2023,Gas- Residential,Y,0,0,
95831,1,2023,Gas- Residential,N,"13,536","1,109,688",82
95831,2,2023,Gas- Residential,N,"13,537","1,009,287",75
95831,3,2023,Gas- Residential,N,"13,546","896,459",66
95832,1,2023,Gas- Residential,N,"2,763","209,050",76
95832,2,2023,Gas- Residential,N,"2,753","195,443",71
95832,3,2023,Gas- Residential,N,"2,762","174,438",63
95833,1,2023,Gas- Residential,N,"10,323","682,931",66
95833,2,2023,Gas- Residential,N,"10,331","633,652",61
95833,3,2023,Gas- Residential,N,"10,342","574,065",56
95834,1,2023,Gas- Residential,N,"11,235","677,673",60
95834,2,2023,Gas- Residential,N,"11,229","609,047",54
95834,3,2023,Gas- Residential,N,"11,221","559,332",50
95835,1,2023,Gas- Residential,Y,"14,863","1,137,932",77
95835,2,2023,Gas- Residential,Y,"14,910","1,031,549",69
95835,3,2023,Gas- Residential,Y,"14,937","907,635",61
95837,1,2023,Gas- Residential,Y,0,0,
95837,2,2023,Gas- Residential,Y,0,0,
95837,3,2023,Gas- Residential,Y,0,0,
95838,1,2023,Gas- Residential,N,"10,345","667,906",65
95838,2,2023,Gas- Residential,N,"10,338","612,127",59
95838,3,2023,Gas- Residential,N,"10,333","560,960",54
95841,1,2023,Gas- Residential,N,"6,664","444,823",67
95841,2,2023,Gas- Residential,N,"6,649","413,861",62
95841,3,2023,Gas- Residential,N,"6,637","371,443",56
95842,1,2023,Gas- Residential,N,"8,394","521,885",62
95842,2,2023,Gas- Residential,N,"8,404","480,594",57
95842,3,2023,Gas- Residential,N,"8,402","451,190",54
95843,1,2023,Gas- Residential,N,"14,638","1,137,361",78
95843,2,2023,Gas- Residential,N,"14,666","1,023,933",70
95843,3,2023,Gas- Residential,N,"14,688","912,286",62
95864,1,2023,Gas- Residential,N,"9,014","1,019,300",113
95864,2,2023,Gas- Residential,N,"9,037","950,811",105
95864,3,2023,Gas- Residential,N,"9,052","813,211",90
95901,1,2023,Gas- Residential,N,"10,014","658,165",66
95901,2,2023,Gas- Residential,N,"10,008","613,100",61
95901,3,2023,Gas- Residential,N,"10,045","549,141",55
95912,1,2023,Gas- Residential,N,"1,040","71,833",69
95912,2,2023,Gas- Residential,N,"1,041","64,086",62
95912,3,2023,Gas- Residential,N,"1,037","61,845",60
95915,1,2023,Gas- Residential,Y,0,0,
95915,2,2023,Gas- Residential,Y,0,0,
95915,3,2023,Gas- Residential,Y,0,0,
95917,1,2023,Gas- Residential,N,840,"58,228",69
95917,2,2023,Gas- Residential,N,840,"54,267",65
95917,3,2023,Gas- Residential,N,837,"50,084",60
95920,1,2023,Gas- Residential,Y,0,0,
95920,2,2023,Gas- Residential,Y,0,0,
95920,3,2023,Gas- Residential,Y,0,0,
95926,1,2023,Gas- Residential,N,"14,957","966,487",65
95926,2,2023,Gas- Residential,N,"14,951","870,532",58
95926,3,2023,Gas- Residential,N,"14,944","790,678",53
95928,1,2023,Gas- Residential,N,"13,360","833,654",62
95928,2,2023,Gas- Residential,N,"13,366","761,041",57
95928,3,2023,Gas- Residential,N,"13,371","708,767",53
95932,1,2023,Gas- Residential,N,"2,485","198,981",80
95932,2,2023,Gas- Residential,N,"2,490","168,604",68
95932,3,2023,Gas- Residential,N,"2,491","155,975",63
95937,1,2023,Gas- Residential,N,233,"14,198",61
95937,2,2023,Gas- Residential,N,234,"12,568",54
95937,3,2023,Gas- Residential,N,234,"11,652",50
95938,1,2023,Gas- Residential,N,"1,125","90,092",80
95938,2,2023,Gas- Residential,N,"1,126","83,509",74
95938,3,2023,Gas- Residential,N,"1,126","75,828",67
95943,1,2023,Gas- Residential,Y,0,0,
95943,2,2023,Gas- Residential,Y,0,0,
95943,3,2023,Gas- Residential,Y,0,0,
95945,1,2023,Gas- Residential,N,"6,430","557,211",87
95945,2,2023,Gas- Residential,N,"6,425","492,205",77
95945,3,2023,Gas- Residential,N,"6,422","553,846",86
95946,1,2023,Gas- Residential,Y,285,"31,140",109
95946,2,2023,Gas- Residential,Y,285,"29,387",103
95946,3,2023,Gas- Residential,Y,285,"27,148",95
95948,1,2023,Gas- Residential,N,"3,554","253,727",71
95948,2,2023,Gas- Residential,N,"3,559","233,514",66
95948,3,2023,Gas- Residential,N,"3,553","212,824",60
95949,1,2023,Gas- Residential,N,377,"39,088",104
95949,2,2023,Gas- Residential,N,378,"35,243",93
95949,3,2023,Gas- Residential,N,380,"38,810",102
95951,1,2023,Gas- Residential,Y,719,"48,920",68
95951,2,2023,Gas- Residential,Y,721,"42,355",59
95951,3,2023,Gas- Residential,Y,723,"40,242",56
95953,1,2023,Gas- Residential,N,"3,245","224,119",69
95953,2,2023,Gas- Residential,N,"3,248","204,483",63
95953,3,2023,Gas- Residential,N,"3,252","186,933",57
95955,1,2023,Gas- Residential,N,328,"22,215",68
95955,2,2023,Gas- Residential,N,328,"20,357",62
95955,3,2023,Gas- Residential,N,327,"20,000",61
95957,1,2023,Gas- Residential,N,145,"9,962",69
95957,2,2023,Gas- Residential,N,145,"8,862",61
95957,3,2023,Gas- Residential,N,146,"8,416",58
95959,1,2023,Gas- Residential,N,"2,871","331,589",115
95959,2,2023,Gas- Residential,N,"2,873","301,459",105
95959,3,2023,Gas- Residential,N,"2,877","359,197",125
95961,1,2023,Gas- Residential,N,"9,057","653,128",72
95961,2,2023,Gas- Residential,N,"9,083","578,497",64
95961,3,2023,Gas- Residential,N,"9,119","512,520",56
95963,1,2023,Gas- Residential,N,"3,246","203,617",63
95963,2,2023,Gas- Residential,N,"3,241","182,638",56
95963,3,2023,Gas- Residential,N,"3,252","181,512",56
95965,1,2023,Gas- Residential,Y,"5,079","317,090",62
95965,2,2023,Gas- Residential,Y,"5,082","295,236",58
95965,3,2023,Gas- Residential,Y,"5,076","278,210",55
95966,1,2023,Gas- Residential,N,"5,761","394,938",69
95966,2,2023,Gas- Residential,N,"5,777","369,513",64
95966,3,2023,Gas- Residential,N,"5,783","361,209",62
95968,1,2023,Gas- Residential,N,436,"27,366",63
95968,2,2023,Gas- Residential,N,436,"25,848",59
95968,3,2023,Gas- Residential,N,435,"23,678",54
95969,1,2023,Gas- Residential,N,"3,379","226,616",67
95969,2,2023,Gas- Residential,N,"3,426","198,467",58
95969,3,2023,Gas- Residential,N,"3,474","224,768",65
95970,1,2023,Gas- Residential,Y,159,"11,418",72
95970,2,2023,Gas- Residential,Y,159,"10,259",65
95970,3,2023,Gas- Residential,Y,158,"9,343",59
95973,1,2023,Gas- Residential,N,"12,141","789,466",65
95973,2,2023,Gas- Residential,N,"12,148","720,626",59
95973,3,2023,Gas- Residential,N,"12,144","664,207",55
95974,1,2023,Gas- Residential,N,106,"9,006",85
95974,2,2023,Gas- Residential,N,106,"8,087",76
95974,3,2023,Gas- Residential,N,105,"7,502",71
95975,1,2023,Gas- Residential,Y,0,0,
95975,2,2023,Gas- Residential,Y,0,0,
95975,3,2023,Gas- Residential,Y,0,0,
95982,1,2023,Gas- Residential,N,"1,107","76,244",69
95982,2,2023,Gas- Residential,N,"1,109","76,223",69
95982,3,2023,Gas- Residential,N,"1,107","64,007",58
95987,1,2023,Gas- Residential,N,"1,520","95,052",63
95987,2,2023,Gas- Residential,N,"1,518","87,543",58
95987,3,2023,Gas- Residential,N,"1,522","83,343",55
95988,1,2023,Gas- Residential,N,"2,864","176,090",61
95988,2,2023,Gas- Residential,N,"2,861","156,709",55
95988,3,2023,Gas- Residential,N,"2,851","150,307",53
95991,1,2023,Gas- Residential,N,"13,545","963,083",71
95991,2,2023,Gas- Residential,N,"13,555","858,166",63
95991,3,2023,Gas- Residential,N,"13,562","788,160",58
95993,1,2023,Gas- Residential,N,"11,361","975,117",86
95993,2,2023,Gas- Residential,N,"11,361","863,041",76
95993,3,2023,Gas- Residential,N,"11,346","791,632",70
96001,1,2023,Gas- Residential,Y,"8,853","764,845",86
96001,2,2023,Gas- Residential,Y,"8,852","681,483",77
96001,3,2023,Gas- Residential,Y,"8,872","728,591",82
96002,1,2023,Gas- Residential,N,"9,530","796,433",84
96002,2,2023,Gas- Residential,N,"9,551","723,093",76
96002,3,2023,Gas- Residential,N,"9,596","757,089",79
96003,1,2023,Gas- Residential,N,"11,417","924,064",81
96003,2,2023,Gas- Residential,N,"11,420","834,284",73
96003,3,2023,Gas- Residential,N,"11,422","890,433",78
96007,1,2023,Gas- Residential,Y,"4,965","314,982",63
96007,2,2023,Gas- Residential,Y,"4,971","301,233",61
96007,3,2023,Gas- Residential,Y,"4,977","297,673",60
96013,1,2023,Gas- Residential,N,"1,576","128,513",82
96013,2,2023,Gas- Residential,N,"1,581","111,834",71
96013,3,2023,Gas- Residential,N,"1,579","116,759",74
96019,1,2023,Gas- Residential,N,"2,953","207,912",70
96019,2,2023,Gas- Residential,N,"2,956","185,708",63
96019,3,2023,Gas- Residential,N,"2,964","205,257",69
96021,1,2023,Gas- Residential,N,"2,839","165,596",58
96021,2,2023,Gas- Residential,N,"2,840","149,001",52
96021,3,2023,Gas- Residential,N,"2,834","145,682",51
96022,1,2023,Gas- Residential,N,"1,404","97,599",70
96022,2,2023,Gas- Residential,N,"1,405","91,418",65
96022,3,2023,Gas- Residential,N,"1,399","91,830",66
96028,1,2023,Gas- Residential,N,355,"29,233",82
96028,2,2023,Gas- Residential,N,355,"25,251",71
96028,3,2023,Gas- Residential,N,355,"26,312",74
96035,1,2023,Gas- Residential,N,421,"22,285",53
96035,2,2023,Gas- Residential,N,420,"20,752",49
96035,3,2023,Gas- Residential,N,419,"19,856",47
96056,1,2023,Gas- Residential,N,108,"9,657",89
96056,2,2023,Gas- Residential,N,108,"8,515",79
96056,3,2023,Gas- Residential,N,108,"8,750",81
96076,1,2023,Gas- Residential,Y,0,0,
96076,2,2023,Gas- Residential,Y,0,0,
96076,3,2023,Gas- Residential,Y,0,0,
96080,1,2023,Gas- Residential,N,"6,944","482,048",69
96080,2,2023,Gas- Residential,N,"6,945","435,386",63
96080,3,2023,Gas- Residential,N,"6,951","433,716",62
96087,1,2023,Gas- Residential,Y,0,0,
96087,2,2023,Gas- Residential,Y,0,0,
96087,3,2023,Gas- Residential,Y,0,0,
96088,1,2023,Gas- Residential,Y,0,0,
96088,2,2023,Gas- Residential,Y,0,0,
96088,3,2023,Gas- Residential,Y,0,0,
96090,1,2023,Gas- Residential,N,153,"9,941",65
96090,2,2023,Gas- Residential,N,153,"9,788",64
96090,3,2023,Gas- Residential,N,152,"8,622",57
